(Date) Time	Watts
6:02:36 PM	131.2
6:02:37 PM	131.2
6:02:38 PM	131.2
6:02:39 PM	131.1
6:02:40 PM	131.2
6:02:41 PM	131.3
6:02:42 PM	131.4
6:02:43 PM	131.3
6:02:44 PM	131.2
6:02:45 PM	131.2
6:02:46 PM	131.1
6:02:47 PM	131.1
6:02:48 PM	131.1
6:02:49 PM	131.1
6:02:50 PM	131
6:02:51 PM	131.1
6:02:52 PM	131.1
6:02:53 PM	131
6:02:54 PM	131
6:02:55 PM	130.9
6:02:56 PM	130.8
6:02:57 PM	130.8
6:02:58 PM	130.8
6:02:59 PM	130.7
6:03:00 PM	130.7
6:03:01 PM	130.8
6:03:02 PM	130.9
6:03:03 PM	130.8
6:03:04 PM	130.7
6:03:05 PM	130.6
6:03:06 PM	130.6
6:03:07 PM	130.5
6:03:08 PM	130.5
6:03:09 PM	130.5
6:03:10 PM	130.5
6:03:11 PM	130.5
6:03:12 PM	130.6
6:03:13 PM	130.6
6:03:14 PM	130.6
6:03:15 PM	130.7
6:03:16 PM	130.7
6:03:17 PM	130.8
6:03:18 PM	130.8
6:03:19 PM	130.8
6:03:20 PM	130.7
6:03:21 PM	130.7
6:03:22 PM	130.7
6:03:23 PM	130.7
6:03:24 PM	130.7
6:03:25 PM	131
6:03:26 PM	130.9
6:03:27 PM	130.9
6:03:28 PM	130.9
6:03:29 PM	130.9
6:03:30 PM	130.8
6:03:31 PM	130.8
6:03:32 PM	130.8
6:03:33 PM	130.8
6:03:34 PM	130.8
6:03:35 PM	130.8
6:03:36 PM	130.7
6:03:37 PM	130.7
6:03:38 PM	130.8
6:03:39 PM	130.7
6:03:40 PM	130.7
6:03:41 PM	130.7
6:03:42 PM	130.7
6:03:43 PM	130.8
6:03:44 PM	130.7
6:03:45 PM	130.7
6:03:46 PM	130.7
6:03:47 PM	130.6
6:03:48 PM	130.6
6:03:49 PM	130.6
6:03:50 PM	130.5
6:03:51 PM	130.5
6:03:52 PM	130.6
6:03:53 PM	130.6
6:03:54 PM	130.6
6:03:55 PM	130.6
6:03:56 PM	130.5
6:03:57 PM	130.6
6:03:58 PM	130.6
6:03:59 PM	130.6
6:04:00 PM	130.7
6:04:01 PM	130.9
6:04:02 PM	130.9
6:04:03 PM	131
6:04:04 PM	130.9
6:04:05 PM	130.9
6:04:06 PM	130.8
6:04:07 PM	130.7
6:04:08 PM	130.7
6:04:09 PM	130.7
6:04:10 PM	130.7
6:04:11 PM	130.6
6:04:12 PM	130.6
6:04:13 PM	130.7
6:04:14 PM	130.6
6:04:15 PM	130.6
6:04:16 PM	130.7
6:04:17 PM	130.8
6:04:18 PM	130.8
6:04:19 PM	130.8
6:04:20 PM	130.8
6:04:21 PM	130.8
6:04:22 PM	130.8
6:04:23 PM	130.7
6:04:24 PM	130.6
6:04:25 PM	130.6
6:04:26 PM	130.5
6:04:27 PM	130.6
6:04:28 PM	130.6
6:04:29 PM	130.6
6:04:30 PM	130.5
6:04:31 PM	130.6
6:04:32 PM	130.7
6:04:33 PM	130.6
6:04:34 PM	130.6
6:04:35 PM	130.6
6:04:36 PM	130.6
6:04:37 PM	130.6
6:04:38 PM	130.7
6:04:39 PM	130.6
6:04:40 PM	130.7
6:04:41 PM	130.9
6:04:42 PM	130.8
6:04:43 PM	130.8
6:04:44 PM	130.8
6:04:45 PM	130.8
6:04:46 PM	130.8
6:04:47 PM	130.7
6:04:48 PM	130.8
6:04:49 PM	130.8
6:04:50 PM	130.7
6:04:51 PM	130.7
6:04:52 PM	130.7
6:04:53 PM	130.8
6:04:54 PM	130.7
6:04:55 PM	130.7
6:04:56 PM	130.6
6:04:57 PM	130.6
6:04:58 PM	130.8
6:04:59 PM	130.8
6:05:00 PM	130.9
6:05:01 PM	131
6:05:02 PM	131.1
6:05:03 PM	131.1
6:05:04 PM	131
6:05:05 PM	131
6:05:06 PM	130.9
6:05:07 PM	130.9
6:05:08 PM	130.8
6:05:09 PM	130.8
6:05:10 PM	130.9
6:05:11 PM	130.9
6:05:12 PM	130.9
6:05:13 PM	130.9
6:05:14 PM	130.9
6:05:15 PM	131
6:05:16 PM	130.9
6:05:17 PM	131
6:05:18 PM	131
6:05:19 PM	131
6:05:20 PM	131
6:05:21 PM	131
6:05:22 PM	131
6:05:23 PM	131.3
6:05:24 PM	131.2
6:05:25 PM	131.2
6:05:26 PM	131.1
6:05:27 PM	131.1
6:05:28 PM	131.1
6:05:29 PM	131.1
6:05:30 PM	131.1
6:05:31 PM	131.1
6:05:32 PM	131.1
6:05:33 PM	131
6:05:34 PM	130.9
6:05:35 PM	130.9
6:05:36 PM	130.8
6:05:37 PM	130.8
6:05:38 PM	130.7
6:05:39 PM	130.7
6:05:40 PM	130.7
6:05:41 PM	130.7
6:05:42 PM	130.8
6:05:43 PM	130.7
6:05:44 PM	130.7
6:05:45 PM	130.6
6:05:46 PM	130.6
6:05:47 PM	130.6
6:05:48 PM	130.6
6:05:49 PM	130.6
6:05:50 PM	130.6
6:05:51 PM	130.6
6:05:52 PM	130.7
6:05:53 PM	130.7
6:05:54 PM	130.7
6:05:55 PM	130.6
6:05:56 PM	140
6:05:57 PM	134.6
6:05:58 PM	134.1
6:05:59 PM	133.6
6:06:00 PM	133.3
6:06:01 PM	133
6:06:02 PM	132.8
6:06:03 PM	132.6
6:06:04 PM	132.4
6:06:05 PM	132.2
6:06:06 PM	131.9
6:06:07 PM	131.7
6:06:08 PM	131.7
6:06:09 PM	131.4
6:06:10 PM	131.3
6:06:11 PM	131.1
6:06:12 PM	131
6:06:13 PM	130.9
6:06:14 PM	130.8
6:06:15 PM	130.7
6:06:16 PM	130.7
6:06:17 PM	130.7
6:06:18 PM	130.6
6:06:19 PM	130.7
6:06:20 PM	130.7
6:06:21 PM	130.7
6:06:22 PM	130.8
6:06:23 PM	131
6:06:24 PM	131
6:06:25 PM	131.1
6:06:26 PM	131
6:06:27 PM	131
6:06:28 PM	131
6:06:29 PM	130.9
6:06:30 PM	130.8
6:06:31 PM	130.8
6:06:32 PM	130.8
6:06:33 PM	130.8
6:06:34 PM	130.7
6:06:35 PM	130.7
6:06:36 PM	130.7
6:06:37 PM	130.7
6:06:38 PM	130.7
6:06:39 PM	130.7
6:06:40 PM	130.7
6:06:41 PM	130.8
6:06:42 PM	130.9
6:06:43 PM	130.9
6:06:44 PM	130.9
6:06:45 PM	130.9
6:06:46 PM	130.9
6:06:47 PM	130.9
6:06:48 PM	130.9
6:06:49 PM	130.8
6:06:50 PM	130.8
6:06:51 PM	130.8
6:06:52 PM	130.9
6:06:53 PM	131
6:06:54 PM	131
6:06:55 PM	131
6:06:56 PM	131
6:06:57 PM	130.9
6:06:58 PM	131
6:06:59 PM	130.9
6:07:00 PM	130.9
6:07:01 PM	130.9
6:07:02 PM	131
6:07:03 PM	131
6:07:04 PM	130.9
6:07:05 PM	130.9
6:07:06 PM	130.9
6:07:07 PM	130.9
6:07:08 PM	130.9
6:07:09 PM	130.9
6:07:10 PM	130.8
6:07:11 PM	130.9
6:07:12 PM	130.9
6:07:13 PM	130.8
6:07:14 PM	130.8
6:07:15 PM	130.7
6:07:16 PM	130.7
6:07:17 PM	130.7
6:07:18 PM	130.7
6:07:19 PM	130.6
6:07:20 PM	130.6
6:07:21 PM	130.5
6:07:22 PM	130.5
6:07:23 PM	130.5
6:07:24 PM	130.4
6:07:25 PM	130.6
6:07:26 PM	130.5
6:07:27 PM	130.5
6:07:28 PM	130.6
6:07:29 PM	130.7
6:07:30 PM	130.7
6:07:31 PM	130.7
6:07:32 PM	130.9
6:07:33 PM	130.9
6:07:34 PM	130.8
6:07:35 PM	130.7
6:07:36 PM	130.7
6:07:37 PM	130.8
6:07:38 PM	131
6:07:39 PM	131
6:07:40 PM	131
6:07:41 PM	131.2
6:07:42 PM	131.7
6:07:43 PM	131.7
6:07:44 PM	131.6
6:07:45 PM	131.6
6:07:46 PM	131.5
6:07:47 PM	131.5
6:07:48 PM	131.5
6:07:49 PM	131.4
6:07:50 PM	131.3
6:07:51 PM	131.3
6:07:52 PM	131.3
6:07:53 PM	131.4
6:07:54 PM	131.3
6:07:55 PM	131.3
6:07:56 PM	131.2
6:07:57 PM	131.2
6:07:58 PM	131.6
6:07:59 PM	131.5
6:08:00 PM	131.4
6:08:01 PM	131.5
6:08:02 PM	131.5
6:08:03 PM	131.5
6:08:04 PM	131.5
6:08:05 PM	131.5
6:08:06 PM	131.4
6:08:07 PM	131.4
6:08:08 PM	131.4
6:08:09 PM	131.3
6:08:10 PM	131.2
6:08:11 PM	131.2
6:08:12 PM	131.1
6:08:13 PM	131.1
6:08:14 PM	131
6:08:15 PM	130.9
6:08:16 PM	130.9
6:08:17 PM	130.9
6:08:18 PM	130.8
6:08:19 PM	130.8
6:08:20 PM	130.8
6:08:21 PM	130.8
6:08:22 PM	130.8
6:08:23 PM	130.8
6:08:24 PM	130.7
6:08:25 PM	130.7
6:08:26 PM	130.7
6:08:27 PM	130.7
6:08:28 PM	130.8
6:08:29 PM	130.8
6:08:30 PM	130.8
6:08:31 PM	130.8
6:08:32 PM	130.9
6:08:33 PM	130.9
6:08:34 PM	130.8
6:08:35 PM	130.7
6:08:36 PM	130.7
6:08:37 PM	130.7
6:08:38 PM	130.7
6:08:39 PM	130.7
6:08:40 PM	130.9
6:08:41 PM	130.9
6:08:42 PM	130.9
6:08:43 PM	130.9
6:08:44 PM	130.9
6:08:45 PM	130.9
6:08:46 PM	130.9
6:08:47 PM	130.9
6:08:48 PM	130.9
6:08:49 PM	130.9
6:08:50 PM	131
6:08:51 PM	131
6:08:52 PM	131.1
6:08:53 PM	131.1
6:08:54 PM	131.1
6:08:55 PM	131.1
6:08:56 PM	131
6:08:57 PM	130.9
6:08:58 PM	131
6:08:59 PM	130.9
6:09:00 PM	131
6:09:01 PM	131
6:09:02 PM	131.1
6:09:03 PM	131.1
6:09:04 PM	131
6:09:05 PM	131
6:09:06 PM	130.9
6:09:07 PM	130.9
6:09:08 PM	131
6:09:09 PM	130.9
6:09:10 PM	130.9
6:09:11 PM	130.8
6:09:12 PM	130.8
6:09:13 PM	130.8
6:09:14 PM	130.7
6:09:15 PM	130.8
6:09:16 PM	130.8
6:09:17 PM	130.9
6:09:18 PM	130.9
6:09:19 PM	130.8
6:09:20 PM	130.8
6:09:21 PM	130.8
6:09:22 PM	130.8
6:09:23 PM	130.8
6:09:24 PM	130.8
6:09:25 PM	130.8
6:09:26 PM	130.7
6:09:27 PM	130.7
6:09:28 PM	130.8
6:09:29 PM	130.7
6:09:30 PM	130.7
6:09:31 PM	130.7
6:09:32 PM	130.7
6:09:33 PM	130.7
6:09:34 PM	130.7
6:09:35 PM	130.6
6:09:36 PM	130.6
6:09:37 PM	130.6
6:09:38 PM	130.6
6:09:39 PM	130.5
6:09:40 PM	130.6
6:09:41 PM	130.6
6:09:42 PM	130.7
6:09:43 PM	130.7
6:09:44 PM	130.6
6:09:45 PM	130.6
6:09:46 PM	130.6
6:09:47 PM	130.6
6:09:48 PM	130.6
6:09:49 PM	130.6
6:09:50 PM	130.6
6:09:51 PM	130.6
6:09:52 PM	130.6
6:09:53 PM	130.6
6:09:54 PM	130.5
6:09:55 PM	130.5
6:09:56 PM	130.5
6:09:57 PM	130.6
6:09:58 PM	130.7
6:09:59 PM	130.8
6:10:00 PM	130.8
6:10:01 PM	130.9
6:10:02 PM	131.1
6:10:03 PM	131.1
6:10:04 PM	131.1
6:10:05 PM	131.1
6:10:06 PM	131.1
6:10:07 PM	131.1
6:10:08 PM	131
6:10:09 PM	130.9
6:10:10 PM	130.9
6:10:11 PM	130.8
6:10:12 PM	130.8
6:10:13 PM	130.8
6:10:14 PM	130.8
6:10:15 PM	130.8
6:10:16 PM	130.8
6:10:17 PM	130.8
6:10:18 PM	130.9
6:10:19 PM	130.9
6:10:20 PM	130.9
6:10:21 PM	130.9
6:10:22 PM	131.1
6:10:23 PM	131.6
6:10:24 PM	131.7
6:10:25 PM	131.6
6:10:26 PM	131.6
6:10:27 PM	131.5
6:10:28 PM	131.4
6:10:29 PM	131.3
6:10:30 PM	131.3
6:10:31 PM	143.3
6:10:32 PM	130.7
6:10:33 PM	130.7
6:10:34 PM	130.7
6:10:35 PM	130.7
6:10:36 PM	130.6
6:10:37 PM	130.6
6:10:38 PM	130.6
6:10:39 PM	130.6
6:10:40 PM	130.6
6:10:41 PM	130.6
6:10:42 PM	130.7
6:10:43 PM	130.7
6:10:44 PM	130.7
6:10:45 PM	130.6
6:10:46 PM	130.6
6:10:47 PM	130.6
6:10:48 PM	130.6
6:10:49 PM	130.7
6:10:50 PM	130.7
6:10:51 PM	130.7
6:10:52 PM	130.7
6:10:53 PM	130.7
6:10:54 PM	130.7
6:10:55 PM	130.8
6:10:56 PM	130.7
6:10:57 PM	130.7
6:10:58 PM	130.8
6:10:59 PM	130.9
6:11:00 PM	130.9
6:11:01 PM	130.9
6:11:02 PM	131
6:11:03 PM	131
6:11:04 PM	131
6:11:05 PM	131
6:11:06 PM	131
6:11:07 PM	131
6:11:08 PM	131
6:11:09 PM	131
6:11:10 PM	130.9
6:11:11 PM	130.9
6:11:12 PM	131
6:11:13 PM	130.9
6:11:14 PM	130.9
6:11:15 PM	130.9
6:11:16 PM	130.8
6:11:17 PM	130.9
6:11:18 PM	130.9
6:11:19 PM	130.9
6:11:20 PM	130.9
6:11:21 PM	130.8
6:11:22 PM	130.9
6:11:23 PM	131.1
6:11:24 PM	131.1
6:11:25 PM	131
6:11:26 PM	130.9
6:11:27 PM	130.9
6:11:28 PM	131
6:11:29 PM	131.2
6:11:30 PM	131.2
6:11:31 PM	131.2
6:11:32 PM	131.2
6:11:33 PM	131.2
6:11:34 PM	131.2
6:11:35 PM	131.1
6:11:36 PM	131.1
6:11:37 PM	131.1
6:11:38 PM	131.1
6:11:39 PM	131.1
6:11:40 PM	131.1
6:11:41 PM	131.2
6:11:42 PM	131.2
6:11:43 PM	131.2
6:11:44 PM	131.2
6:11:45 PM	131.2
6:11:46 PM	131.2
6:11:47 PM	131
6:11:48 PM	131
6:11:49 PM	131
6:11:50 PM	131
6:11:51 PM	131
6:11:52 PM	131
6:11:53 PM	131
6:11:54 PM	131
6:11:55 PM	130.9
6:11:56 PM	130.8
6:11:57 PM	130.8
6:11:58 PM	130.8
6:11:59 PM	130.8
6:12:00 PM	130.8
6:12:01 PM	130.8
6:12:02 PM	130.9
6:12:03 PM	130.9
6:12:04 PM	130.9
6:12:05 PM	131
6:12:06 PM	130.7
6:12:07 PM	123.6
6:12:08 PM	123.6
6:12:09 PM	123.6
6:12:10 PM	123.6
6:12:11 PM	123.7
6:12:12 PM	123.7
6:12:13 PM	123.7
6:12:14 PM	123.6
6:12:15 PM	123.6
6:12:16 PM	123.6
6:12:17 PM	123.6
6:12:18 PM	123.6
6:12:19 PM	123.6
6:12:20 PM	123.6
6:12:21 PM	123.6
6:12:22 PM	123.6
6:12:23 PM	123.7
6:12:24 PM	123.6
6:12:25 PM	123.5
6:12:26 PM	123.5
6:12:27 PM	123.4
6:12:28 PM	123.5
6:12:29 PM	123.5
6:12:30 PM	123.4
6:12:31 PM	123.4
6:12:32 PM	123.4
6:12:33 PM	123.8
6:12:34 PM	123.7
6:12:35 PM	123.7
6:12:36 PM	123.6
6:12:37 PM	123.5
6:12:38 PM	123.5
6:12:39 PM	123.5
6:12:40 PM	123.5
6:12:41 PM	123.5
6:12:42 PM	123.4
6:12:43 PM	123.5
6:12:44 PM	123.4
6:12:45 PM	123.4
6:12:46 PM	123.3
6:12:47 PM	123.2
6:12:48 PM	123.1
6:12:49 PM	123.1
6:12:50 PM	123.1
6:12:51 PM	123.1
6:12:52 PM	123.3
6:12:53 PM	123.3
6:12:54 PM	123.3
6:12:55 PM	123.3
6:12:56 PM	123.2
6:12:57 PM	123.2
6:12:58 PM	123.2
6:12:59 PM	123.1
6:13:00 PM	123.1
6:13:01 PM	123.1
6:13:02 PM	123.1
6:13:03 PM	123.2
6:13:04 PM	123.3
6:13:05 PM	123.3
6:13:06 PM	123.3
6:13:07 PM	123.3
6:13:08 PM	123.3
6:13:09 PM	123.4
6:13:10 PM	123.4
6:13:11 PM	123.4
6:13:12 PM	123.4
6:13:13 PM	123.4
6:13:14 PM	123.4
6:13:15 PM	123.5
6:13:16 PM	123.4
6:13:17 PM	123.4
6:13:18 PM	123.5
6:13:19 PM	123.5
6:13:20 PM	123.5
6:13:21 PM	123.5
6:13:22 PM	123.4
6:13:23 PM	123.3
6:13:24 PM	123.3
6:13:25 PM	144.5
6:13:26 PM	121.2
6:13:27 PM	121.3
6:13:28 PM	121.6
6:13:29 PM	121.7
6:13:30 PM	121.9
6:13:31 PM	122
6:13:32 PM	122.1
6:13:33 PM	122.3
6:13:34 PM	122.3
6:13:35 PM	122.4
6:13:36 PM	122.4
6:13:37 PM	122.5
6:13:38 PM	122.6
6:13:39 PM	122.7
6:13:40 PM	122.9
6:13:41 PM	122.9
6:13:42 PM	123
6:13:43 PM	123
6:13:44 PM	123.4
6:13:45 PM	123.3
6:13:46 PM	123.2
6:13:47 PM	123
6:13:48 PM	123
6:13:49 PM	123
6:13:50 PM	123
6:13:51 PM	123
6:13:52 PM	123
6:13:53 PM	123
6:13:54 PM	123
6:13:55 PM	123
6:13:56 PM	123.1
6:13:57 PM	123.1
6:13:58 PM	123.1
6:13:59 PM	123.1
6:14:00 PM	123.2
6:14:01 PM	123.2
6:14:02 PM	123.3
6:14:03 PM	123.3
6:14:04 PM	123.3
6:14:05 PM	123.2
6:14:06 PM	123.1
6:14:07 PM	123
6:14:08 PM	123
6:14:09 PM	123.1
6:14:10 PM	123
6:14:11 PM	123
6:14:12 PM	123.1
6:14:13 PM	123.1
6:14:14 PM	123
6:14:15 PM	122.9
6:14:16 PM	122.9
6:14:17 PM	122.9
6:14:18 PM	123
6:14:19 PM	122.9
6:14:20 PM	122.8
6:14:21 PM	122.8
6:14:22 PM	122.7
6:14:23 PM	122.7
6:14:24 PM	122.8
6:14:25 PM	122.8
6:14:26 PM	122.7
6:14:27 PM	122.7
6:14:28 PM	122.7
6:14:29 PM	122.7
6:14:30 PM	122.7
6:14:31 PM	122.7
6:14:32 PM	122.7
6:14:33 PM	122.8
6:14:34 PM	122.9
6:14:35 PM	122.8
6:14:36 PM	122.8
6:14:37 PM	122.8
6:14:38 PM	122.8
6:14:39 PM	122.8
6:14:40 PM	122.8
6:14:41 PM	122.9
6:14:42 PM	123
6:14:43 PM	123
6:14:44 PM	122.9
6:14:45 PM	122.9
6:14:46 PM	122.9
6:14:47 PM	122.9
6:14:48 PM	123.1
6:14:49 PM	123.1
6:14:50 PM	123.2
6:14:51 PM	123.2
6:14:52 PM	123.2
6:14:53 PM	123.2
6:14:54 PM	123.3
6:14:55 PM	123.3
6:14:56 PM	123.3
6:14:57 PM	123.2
6:14:58 PM	123.1
6:14:59 PM	123.1
6:15:00 PM	123.1
6:15:01 PM	123.1
6:15:02 PM	123.1
6:15:03 PM	123.2
6:15:04 PM	123.2
6:15:05 PM	123.2
6:15:06 PM	123.1
6:15:07 PM	123
6:15:08 PM	123
6:15:09 PM	123
6:15:10 PM	123
6:15:11 PM	123
6:15:12 PM	123
6:15:13 PM	123
6:15:14 PM	123
6:15:15 PM	123
6:15:16 PM	122.9
6:15:17 PM	123
6:15:18 PM	123
6:15:19 PM	123
6:15:20 PM	122.9
6:15:21 PM	123
6:15:22 PM	123
6:15:23 PM	143.7
6:15:24 PM	131.1
6:15:25 PM	123
6:15:26 PM	123
6:15:27 PM	122.9
6:15:28 PM	122.9
6:15:29 PM	122.9
6:15:30 PM	122.8
6:15:31 PM	122.8
6:15:32 PM	122.8
6:15:33 PM	122.8
6:15:34 PM	122.8
6:15:35 PM	122.9
6:15:36 PM	122.8
6:15:37 PM	122.8
6:15:38 PM	122.8
6:15:39 PM	122.9
6:15:40 PM	122.9
6:15:41 PM	123.1
6:15:42 PM	123.2
6:15:43 PM	123.1
6:15:44 PM	123.1
6:15:45 PM	123
6:15:46 PM	123
6:15:47 PM	123
6:15:48 PM	123
6:15:49 PM	123
6:15:50 PM	122.9
6:15:51 PM	122.9
6:15:52 PM	122.9
6:15:53 PM	123
6:15:54 PM	123
6:15:55 PM	122.9
6:15:56 PM	122.8
6:15:57 PM	122.8
6:15:58 PM	122.8
6:15:59 PM	122.9
6:16:00 PM	122.9
6:16:01 PM	122.9
6:16:02 PM	123
6:16:03 PM	123
6:16:04 PM	123
6:16:05 PM	123
6:16:06 PM	123
6:16:07 PM	122.9
6:16:08 PM	122.9
6:16:09 PM	122.9
6:16:10 PM	122.9
6:16:11 PM	122.9
6:16:12 PM	122.9
6:16:13 PM	122.9
6:16:14 PM	122.9
6:16:15 PM	122.8
6:16:16 PM	122.7
6:16:17 PM	122.8
6:16:18 PM	122.8
6:16:19 PM	122.8
6:16:20 PM	122.8
6:16:21 PM	122.8
6:16:22 PM	122.8
6:16:23 PM	123
6:16:24 PM	123.1
6:16:25 PM	123.1
6:16:26 PM	123.1
6:16:27 PM	123.1
6:16:28 PM	123.1
6:16:29 PM	123.2
6:16:30 PM	123.4
6:16:31 PM	123.4
6:16:32 PM	123.4
6:16:33 PM	123.4
6:16:34 PM	123.4
6:16:35 PM	123.3
6:16:36 PM	123.3
6:16:37 PM	123.3
6:16:38 PM	123.3
6:16:39 PM	123.3
6:16:40 PM	123.4
6:16:41 PM	123.5
6:16:42 PM	123.5
6:16:43 PM	123.6
6:16:44 PM	123.5
6:16:45 PM	123.6
6:16:46 PM	123.5
6:16:47 PM	123.5
6:16:48 PM	123.5
6:16:49 PM	123.5
6:16:50 PM	123.4
6:16:51 PM	123.3
6:16:52 PM	123.4
6:16:53 PM	123.4
6:16:54 PM	123.4
6:16:55 PM	123.4
6:16:56 PM	123.3
6:16:57 PM	123.2
6:16:58 PM	123.2
6:16:59 PM	123.2
6:17:00 PM	123.2
6:17:01 PM	123.2
6:17:02 PM	123.2
6:17:03 PM	123.3
6:17:04 PM	123.2
6:17:05 PM	123.2
6:17:06 PM	123.1
6:17:07 PM	123.1
6:17:08 PM	123.1
6:17:09 PM	123.1
6:17:10 PM	122.9
6:17:11 PM	122.9
6:17:12 PM	122.9
6:17:13 PM	122.9
6:17:14 PM	123
6:17:15 PM	123
6:17:16 PM	123
6:17:17 PM	123.1
6:17:18 PM	123.1
6:17:19 PM	123.1
6:17:20 PM	123.1
6:17:21 PM	123.2
6:17:22 PM	123.2
6:17:23 PM	123.2
6:17:24 PM	123.2
6:17:25 PM	123.1
6:17:26 PM	123
6:17:27 PM	122.9
6:17:28 PM	122.9
6:17:29 PM	123
6:17:30 PM	123
6:17:31 PM	123
6:17:32 PM	122.9
6:17:33 PM	122.9
6:17:34 PM	122.9
6:17:35 PM	122.9
6:17:36 PM	122.9
6:17:37 PM	122.9
6:17:38 PM	122.9
6:17:39 PM	122.9
6:17:40 PM	123
6:17:41 PM	123
6:17:42 PM	123.1
6:17:43 PM	123.1
6:17:44 PM	123.1
6:17:45 PM	123.1
6:17:46 PM	123.1
6:17:47 PM	123.1
6:17:48 PM	123.1
6:17:49 PM	123.1
6:17:50 PM	123.1
6:17:51 PM	123.1
6:17:52 PM	123.1
6:17:53 PM	123.1
6:17:54 PM	123.2
6:17:55 PM	123.2
6:17:56 PM	123.1
6:17:57 PM	123.1
6:17:58 PM	123
6:17:59 PM	123
6:18:00 PM	122.9
6:18:01 PM	123
6:18:02 PM	123
6:18:03 PM	123.1
6:18:04 PM	123.1
6:18:05 PM	123.1
6:18:06 PM	123
6:18:07 PM	122.9
6:18:08 PM	123
6:18:09 PM	122.9
6:18:10 PM	122.9
6:18:11 PM	122.9
6:18:12 PM	122.9
6:18:13 PM	122.9
6:18:14 PM	122.9
6:18:15 PM	123
6:18:16 PM	122.9
6:18:17 PM	122.9
6:18:18 PM	123
6:18:19 PM	123
6:18:20 PM	122.9
6:18:21 PM	122.9
6:18:22 PM	123
6:18:23 PM	137.4
6:18:24 PM	146.5
6:18:25 PM	146.2
6:18:26 PM	146
6:18:27 PM	145.9
6:18:28 PM	146
6:18:29 PM	146.3
6:18:30 PM	146.8
6:18:31 PM	152.1
6:18:32 PM	152.3
6:18:33 PM	141.4
6:18:34 PM	134.4
6:18:35 PM	134.3
6:18:36 PM	133.9
6:18:37 PM	133.5
6:18:38 PM	133.1
6:18:39 PM	132.9
6:18:40 PM	132.6
6:18:41 PM	132.5
6:18:42 PM	132.3
6:18:43 PM	132.1
6:18:44 PM	132
6:18:45 PM	131.8
6:18:46 PM	131.7
6:18:47 PM	131.6
6:18:48 PM	131.6
6:18:49 PM	131.5
6:18:50 PM	131.4
6:18:51 PM	131.3
6:18:52 PM	131.2
6:18:53 PM	131.2
6:18:54 PM	131.2
6:18:55 PM	131.1
6:18:56 PM	131.1
6:18:57 PM	131.5
6:18:58 PM	131.6
6:18:59 PM	131.5
6:19:00 PM	131.4
6:19:01 PM	131.4
6:19:02 PM	131.4
6:19:03 PM	131.5
6:19:04 PM	131.4
6:19:05 PM	131.3
6:19:06 PM	131.3
6:19:07 PM	131.3
6:19:08 PM	131.3
6:19:09 PM	131.3
6:19:10 PM	131.3
6:19:11 PM	131.3
6:19:12 PM	131.3
6:19:13 PM	131.3
6:19:14 PM	131.2
6:19:15 PM	131.3
6:19:16 PM	131.2
6:19:17 PM	131.2
6:19:18 PM	131.2
6:19:19 PM	131.2
6:19:20 PM	131.2
6:19:21 PM	131.2
6:19:22 PM	131.2
6:19:23 PM	131.3
6:19:24 PM	131.2
6:19:25 PM	131.2
6:19:26 PM	131.2
6:19:27 PM	131.2
6:19:28 PM	131.1
6:19:29 PM	131.2
6:19:30 PM	131.2
6:19:31 PM	131.1
6:19:32 PM	131.2
6:19:33 PM	131.1
6:19:34 PM	131
6:19:35 PM	130.9
6:19:36 PM	130.9
6:19:37 PM	130.8
6:19:38 PM	130.9
6:19:39 PM	131
6:19:40 PM	130.9
6:19:41 PM	131.1
6:19:42 PM	131.3
6:19:43 PM	131.2
6:19:44 PM	131.2
6:19:45 PM	131.2
6:19:46 PM	131.2
6:19:47 PM	131.1
6:19:48 PM	131.1
6:19:49 PM	131
6:19:50 PM	131
6:19:51 PM	131
6:19:52 PM	131
6:19:53 PM	131
6:19:54 PM	130.9
6:19:55 PM	130.9
6:19:56 PM	130.8
6:19:57 PM	130.8
6:19:58 PM	130.7
6:19:59 PM	130.8
6:20:00 PM	130.8
6:20:01 PM	130.8
6:20:02 PM	130.8
6:20:03 PM	130.9
6:20:04 PM	130.9
6:20:05 PM	130.9
6:20:06 PM	130.9
6:20:07 PM	130.8
6:20:08 PM	130.7
6:20:09 PM	130.7
6:20:10 PM	130.6
6:20:11 PM	130.5
6:20:12 PM	130.6
6:20:13 PM	130.5
6:20:14 PM	130.6
6:20:15 PM	130.5
6:20:16 PM	130.5
6:20:17 PM	130.5
6:20:18 PM	130.5
6:20:19 PM	130.5
6:20:20 PM	130.5
6:20:21 PM	130.4
6:20:22 PM	130.4
6:20:23 PM	130.4
6:20:24 PM	130.4
6:20:25 PM	130.4
6:20:26 PM	130.4
6:20:27 PM	130.4
6:20:28 PM	130.4
6:20:29 PM	130.4
6:20:30 PM	130.5
6:20:31 PM	130.5
6:20:32 PM	130.5
6:20:33 PM	130.6
6:20:34 PM	130.6
6:20:35 PM	130.6
6:20:36 PM	130.7
6:20:37 PM	130.6
6:20:38 PM	130.6
6:20:39 PM	130.6
6:20:40 PM	130.7
6:20:41 PM	130.8
6:20:42 PM	130.7
6:20:43 PM	130.8
6:20:44 PM	130.8
6:20:45 PM	130.8
6:20:46 PM	130.7
6:20:47 PM	130.7
6:20:48 PM	130.8
6:20:49 PM	130.8
6:20:50 PM	130.8
6:20:51 PM	130.8
6:20:52 PM	130.9
6:20:53 PM	130.9
